OriginationVintage,GrossApproval,SBAGuaranteedApproval,TermInMonths,InitialInterestRate,JobsSupported,seasonedCount,MPRIME,PP,IP,CORPORATIONCount,INDIVIDUALCount,PARTNERSHIPCount,LoanPortfolioAmortized,GrossApprovalChargedOff,SBAGuaranteedApprovalChargedOff,GrossChargeOffAmount,CORPORATIONChargedOff,INDIVIDUALChargedOff,PARTNERSHIPChargedOff,MajorState,OtherState,TermInMonthsChargedOff,InitialInterestRateChargedOff,seasonedTime,seasonedChargedOffPool,JobsSupportedChargedOff,MPRIMEChargedOff,rollSumChargeOff,rollAvgPortfolioAmortized,rollLossRate,rollLossRateDiff,unEmpScore,unEmpScoreDiff,ChargedOffLoans,LoansInPool,seasonedRatioPool,CorporationRatio,IndividualRatio,PartnerShipRatio
2013-06-01,1454649959,1059445144,198.889270223394,5.407090702774357,23.02459453408612,4304.0,3.25,1119595118.9077766,477636738.0578523,628901.0,209306.0,28352.0,112366862535.27502,54058260.0,33350170.0,36138986.0,562.0,200.0,9.0,425.0,346.0,94.29131110651528,1.0712594932796398,73.75958362528489,0.8617275260573166,9.454558492593012,3.25,607520969.0,110645416721.07863,0.005490701621482199,-0.0049915725900424165,7.4784203817058,-0.07009594434330335,771.0,866559.0,0.004966770871919858,0.7257451598794773,0.2415369293954595,0.03271791072506315
2013-07-01,1406948431,1033120570,194.86790758217919,5.500233228484264,22.453384117672755,3828.0,3.25,1127571116.4453602,473935018.2403184,630067.0,209949.0,28495.0,112646239849.82965,72544350.0,48337424.0,46492783.0,525.0,250.0,10.0,470.0,315.0,100.7824638933746,1.0738497889016454,77.77389796175463,0.8638229937751845,9.474596304549031,3.25,614587310.0,110948923985.91045,0.005539371522684143,-0.004499681933422127,7.411983595916844,-0.06643678578895607,785.0,868511.0,0.004407543485344457,0.7254565572571907,0.24173441672011062,0.03280902602269862
2013-08-01,1590840530,1170321727,192.3500997400412,5.407532437057031,21.862352878952613,3804.0,3.25,1129087363.9673667,470418053.3213898,629428.0,209773.0,28514.0,113107993015.86227,119423867.0,81500966.0,81139348.0,711.0,238.0,16.0,548.0,417.0,124.35895277344353,1.0328826897894225,77.99108570603747,0.7463105200204468,11.572439083439518,3.25,621080115.0,111261673649.71985,0.00558215686162801,-0.003962158412064296,7.3304862681845675,-0.08149732773227658,965.0,867715.0,0.004383927902594746,0.7253856392940078,0.24175334067061188,0.03286102003538028
2013-09-01,2455687021,1808850988,214.32100881148892,5.475601726739753,21.478097539287358,4439.0,3.25,1127176856.8787673,465278414.4795578,627353.0,208707.0,28379.0,114436503179.98352,187294075.0,131954240.0,127554968.0,592.0,144.0,19.0,450.0,305.0,132.28826787836283,0.7751313170334534,89.79103935018823,0.7967152796432045,17.07366966686864,3.25,698769617.0,111650494593.85455,0.006258544752012783,-0.002558386120802938,7.22199569672889,-0.1084905714556772,755.0,864439.0,0.005135122316323072,0.7257342623366136,0.2414363535194502,0.03282938414393612
2013-10-01,890034124,651385486,196.8966122786546,5.464189548309948,19.199684505579697,4302.0,3.25,1128892933.3672447,463334403.78588927,627075.0,208547.0,28453.0,114197644370.61627,47853947.0,32673135.0,29976469.0,305.0,83.0,7.0,221.0,174.0,119.56557461787777,1.0672343433778009,77.25523112812253,0.763710829317489,14.31012518519109,3.25,682411140.0,112013727953.24487,0.006092209878818086,-0.0022323314851258403,7.10634755980137,-0.11564813692752018,395.0,864075.0,0.004978734484853745,0.7257182536238174,0.24135289182073316,0.03292885455544947
2013-11-01,1324758673,975303955,194.37983813675322,5.443066799986144,21.512765346507756,4109.0,3.25,1131252573.6525505,459780188.8857408,626599.0,208327.0,28463.0,114391150469.96371,60210100.0,44693479.0,39055814.0,193.0,58.0,3.0,133.0,121.0,136.74399145796832,1.5162922790445488,79.34494700328099,0.7090245769810354,16.129270049268467,3.25,664801105.0,112364495000.578,0.005916469477271982,-0.0021632550845528528,6.978914630584864,-0.12743292921650617,254.0,863389.0,0.004759152595180156,0.7257435524427576,0.24128984733416803,0.03296660022307442
2013-12-01,1827651317,1344119616,198.20326716674262,5.473387237572297,22.8792987087044,3774.0,3.25,1140047783.8675306,456947909.3801516,628148.0,209193.0,28644.0,115078754003.09619,100244787.0,71823615.0,68340938.0,360.0,137.0,5.0,266.0,236.0,127.7235871272355,0.9895737643372704,77.98585995410248,0.7254500223570242,25.40622922091002,3.25,692364732.0,112735153854.088,0.0061415158300677074,-0.001442384121341617,6.874739488768956,-0.10417514181590803,502.0,865985.0,0.004358043153172399,0.7253566747691934,0.24156653983614035,0.033076785394666186
2014-01-01,1212880956,881970987,188.47200752239365,5.29922767993399,21.472410578437675,3649.0,3.25,1139310001.4187171,453465864.7169422,626900.0,208593.0,28638.0,115152324957.67746,174711518.0,129289797.0,114394237.0,490.0,110.0,21.0,346.0,275.0,136.45892521666104,1.0332588931905722,79.99441552287288,0.6921008616893873,17.83203460677831,3.25,767762832.0,113106289361.6482,0.006787976480645922,-0.0002795721031485744,6.761275173045741,-0.11346431572321514,621.0,864131.0,0.004222739376321415,0.7254687078695244,0.24139048361880316,0.03314080851167242
2014-02-01,1343813161,982057196,189.14084819861353,5.24092998871143,21.793863382917113,3884.0,3.25,1145658145.8275533,447502137.2754922,627056.0,208716.0,28661.0,115350479972.84991,139132747.0,101550195.0,92504803.0,426.0,107.0,14.0,298.0,249.0,157.54593962002167,0.7588655189071641,94.89608573081335,0.6808170382244909,12.878035251856058,3.25,798189128.0,113480912259.98329,0.007033686212984957,0.00010729270874952016,6.629778092157341,-0.1314970808883995,547.0,864433.0,0.00449311861069626,0.7253957218199676,0.24144844076984567,0.033155837410186795
2014-03-01,1618536012,1173884011,193.13744611386502,5.329666257867606,21.580483189150073,3774.0,3.25,1139327939.1294084,441500001.4135379,624526.0,207549.0,28429.0,115829688045.72052,158140508.0,112982235.0,101344391.0,541.0,148.0,12.0,376.0,325.0,134.23594807531086,1.178509934309043,86.69631733245109,0.6910460491099107,16.75961725400274,3.25,831362783.0,113852623639.153,0.007302095959026289,0.0005277915546409075,6.523531507464956,-0.10624658469238568,701.0,860504.0,0.004385801809172299,0.7257676896330523,0.2411946952018817,0.03303761516506606
2014-04-01,1620094706,1177029099,189.2069877796391,5.426253750779184,17.085605073880167,4085.0,3.25,1151352514.1173055,443204761.794014,627955.0,209349.0,28917.0,116298430237.60321,182602229.0,132989371.0,114527935.0,599.0,187.0,18.0,473.0,331.0,138.13201624564348,1.0217998980772682,87.01556220323016,0.7479089883180029,15.906728869249235,3.25,894756604.0,114240656527.80504,0.007832208175223723,0.001603146808691034,6.420703608496292,-0.10282789896866351,804.0,866221.0,0.00471588659245158,0.7249362460619172,0.2416808181745767,0.03338293576350608
2014-05-01,1808888715,1317908354,197.61630949861944,5.387266109120483,22.490235193932314,3990.0,3.25,1160024924.2456462,440518105.237731,629475.0,210230.0,29155.0,116947294028.35757,144979331.0,105135932.0,89874627.0,456.0,126.0,15.0,319.0,278.0,150.96969690900636,0.6790259141770902,91.32985874867664,0.6431546469728325,16.024056433636158,3.25,941345299.0,114650280388.90294,0.008210579998643538,0.002374888195127216,6.331164067398338,-0.08953954109795426,597.0,868860.0,0.0045922242939023545,0.7244838063669636,0.24196073015215339,0.033555463480882994
2014-06-01,1853313606,1348716026,200.3157487341082,5.392937813197062,18.322945646145545,5205.0,3.25,1150879345.1740253,437554921.26734006,625986.0,208711.0,29021.0,117649728289.18356,141533502.0,104512521.0,87252596.0,427.0,90.0,10.0,279.0,248.0,138.38883354255728,1.5366446278916446,86.4172189214863,0.7189576915281696,18.62374422647551,3.25,992458909.0,115090519201.72864,0.008623289875514728,0.003132588254032529,6.230083883795849,-0.10108018360248838,527.0,863718.0,0.006026272463929199,0.7247573860912937,0.24164252684325208,0.03360008706545423
2014-07-01,1780341870,1293844145,199.05974096873877,5.377222054239504,22.80142985403135,3511.0,3.25,1159145260.8512068,433992680.7303859,627230.0,209377.0,29213.0,118270924898.33237,182469144.0,134300574.0,115364298.0,580.0,118.0,13.0,386.0,325.0,145.9279454203414,1.066492595395501,89.18441617007022,0.6762303533455385,17.45237689566663,3.25,1061330424.0,115559242955.77052,0.009184297134987434,0.003644925612303291,6.128018056700667,-0.1020658270951822,711.0,865820.0,0.004055115381950059,0.7244346399944561,0.2418250906654963,0.033740269340047584
2014-08-01,1957530968,1443706773,202.80028699704332,5.373747194905168,25.552067015881814,3625.0,3.25,1130986349.335423,430576858.7668909,616488.0,204810.0,28656.0,119097469516.99695,171262076.0,128735437.0,104583204.0,502.0,100.0,13.0,329.0,286.0,140.1111370426173,1.0917965294886165,91.95229961591156,0.6904308267319865,18.584583687070822,3.25,1084774280.0,116058365997.53174,0.009346799523466238,0.0037646426618382287,6.042113265246054,-0.08590479145461316,615.0,849954.0,0.004264936690691497,0.7253192525713156,0.2409659816884208,0.033714765740263594
2014-09-01,2232360951,1636484965,203.91211661585814,5.3590471056309035,18.535241855697556,4464.0,3.25,1123508543.3039901,427750595.5990607,613265.0,203699.0,28603.0,120206321924.69296,222952254.0,168201938.0,138126940.0,563.0,80.0,16.0,346.0,313.0,145.60126359854203,1.2269168496746543,93.0509588354017,0.7229942254566705,21.584363730927507,3.25,1095346252.0,116539184226.25752,0.009398952457685102,0.0031404077056723188,5.9609029080411675,-0.08121035720488656,659.0,845567.0,0.005279297796626406,0.7252707354946444,0.2409022584845435,0.03382700602081207
2014-10-01,1691705229,1235336642,196.8932844612021,5.341853606489031,22.074280196009255,4455.0,3.25,1103614656.5646222,424678575.9057623,606683.0,201319.0,28231.0,120794412497.12833,124468661.0,92181423.0,68168637.0,479.0,78.0,19.0,290.0,286.0,121.89575918908281,2.060904072205522,83.47722347741822,0.7838343166520991,12.554463601788019,3.25,1133538420.0,117088914903.46687,0.009681005421687764,0.0035887955428696777,5.87731653183029,-0.08358637621087794,576.0,836233.0,0.005327462561271799,0.7254951670168481,0.2407451033384236,0.033759729644728204
2014-11-01,1395740385,1021200421,194.46792157697723,5.3588369673418885,21.196419095518255,4421.0,3.25,1100697919.5411303,421512589.92386025,604967.0,200720.0,28220.0,121089454962.58719,124146845.0,93369673.0,72870397.0,330.0,68.0,16.0,208.0,206.0,145.45729882602396,1.713303520632665,86.49764980695797,0.6842963405290629,15.130525897917092,3.25,1167353003.0,117647106944.51884,0.009922496466917044,0.004006026989645062,5.783097333350964,-0.09421919847932525,414.0,833907.0,0.0053015504126959,0.725460992652658,0.24069830328801653,0.03384070405932556
2014-12-01,2065699652,1524068121,201.47280183353587,5.333104291586529,22.39206531995872,4263.0,3.25,1085134574.6585379,419628447.8297225,600112.0,199003.0,28070.0,122070020039.92865,203166025.0,150217424.0,129700423.0,563.0,109.0,13.0,377.0,308.0,138.88255588033047,0.9172197153898256,101.51435878509047,0.8241023932512541,17.271077658705863,3.25,1228712488.0,118229712447.58821,0.010392586284473067,0.00425107045440536,5.7008612407869785,-0.08223609256398579,685.0,827185.0,0.005153623433693793,0.7254870434062514,0.24057858882837577,0.033934367765372925
2015-01-01,1496589638,1093972106,191.93881776562188,5.368684079048795,20.611096799535638,3897.0,3.25,1073494490.4081291,417411234.5898588,596456.0,197523.0,27896.0,122493115187.52051,219712244.0,165398583.0,131194906.0,629.0,106.0,31.0,420.0,346.0,143.0047532866863,1.3735263770149735,96.54746399985987,0.7374087527453238,13.695064303792405,3.25,1245513157.0,118841444966.7418,0.01048046123428204,0.003692484753636118,5.6262064296140535,-0.07465481117292505,766.0,821875.0,0.004741596958174905,0.7257259315589354,0.24033216730038023,0.03394190114068441
2015-02-01,1581760301,1153516592,192.53941835274318,5.352744675281872,22.558712835592907,4339.0,3.25,1081637242.9837508,416160118.42161226,598244.0,198499.0,28192.0,122993238245.53674,165581061.0,123514833.0,100277033.0,486.0,102.0,14.0,348.0,254.0,139.69305984551818,1.0143135385746804,98.5753484150254,0.7584902317562587,18.424847003600515,3.25,1253285387.0,119478341489.46571,0.010489644996541075,0.003455958783556118,5.55618487542773,-0.07002155418632316,602.0,824935.0,0.0052598083485365515,0.7252013795026275,0.24062380672416614,0.03417481377320637
2015-03-01,2040801073,1492223698,198.65253727157366,5.378296822489959,21.152314208921428,4616.0,3.25,1075409886.0347273,415300154.53696185,595977.0,198025.0,28218.0,123958629432.50201,303087754.0,227059753.0,181412693.0,783.0,115.0,28.0,528.0,398.0,145.80479740742285,0.9168458852545671,101.02647512652271,0.765811359186427,14.115321903082052,3.25,1333353689.0,120155753271.69751,0.011096877616713083,0.0037947816576867945,5.517637910462524,-0.0385469649652066,926.0,822220.0,0.005614069227214128,0.7248388509158132,0.24084186714018146,0.034319281944005256
2015-04-01,1798619157,1309682376,190.3050221954241,5.404507074173234,22.498133384442763,3865.0,3.25,1049756295.1636261,413985495.60481155,588057.0,195026.0,27882.0,124707492294.33838,273068759.0,205100778.0,162262310.0,741.0,135.0,27.0,523.0,380.0,143.8090255401886,1.3035210797565993,98.4142603972543,0.7796351845354599,13.616493978176448,3.25,1381088064.0,120856508443.0921,0.01142750259619088,0.0035952944209671576,5.460623345527741,-0.057014564934783074,903.0,810965.0,0.004765927012879718,0.7251324039878416,0.24048633418211637,0.03438126183004199
2015-05-01,1851319289,1346980824,201.15920217963009,5.351516601164738,22.152600640893553,4033.0,3.25,1039034449.5192848,413874742.44015056,585043.0,194555.0,27950.0,125519777133.81909,225777532.0,168409437.0,130837771.0,630.0,125.0,22.0,443.0,334.0,143.5280063736335,1.1800262489950244,98.96809040716538,0.7690974267667706,25.51028162196374,3.25,1422051208.0,121570882035.21388,0.011697301065793803,0.0034867210671502644,5.3936752439608515,-0.06694810156688913,777.0,807548.0,0.0049941303798659645,0.7244683907334301,0.24092066353950478,0.03461094572706514
2015-06-01,2287156483,1675055898,200.24717818094302,5.377922772252221,22.032137932208112,3659.0,3.25,1037823181.5028061,414596802.5713557,585191.0,195511.0,28288.0,126769110435.31628,254001458.0,191798602.0,144358911.0,641.0,103.0,17.0,423.0,338.0,145.4799128957131,1.3728443609899497,95.69887790300662,0.7393439120637312,17.124920850919967,3.25,1479157523.0,122330830547.3916,0.012091453285988823,0.0034681634104740955,5.30404600617651,-0.08962923778434195,761.0,808990.0,0.004522923645533319,0.723359992088901,0.2416729502218816,0.03496705768921742
2015-07-01,4365177403,3228597759,212.5546085154148,5.386985910707557,21.748652910819626,3592.0,3.25,1034963003.4714979,413931874.9682298,584745.0,196190.0,28495.0,130099324834.84479,209024974.0,157399500.0,114919429.0,558.0,90.0,19.0,348.0,319.0,145.16838654845736,1.3569571117517474,101.09060407009157,0.7485289106335535,18.60393407454191,3.25,1478712654.0,123316530542.10097,0.011991195726149295,0.002806898591161861,5.229329290110798,-0.07471671606571118,667.0,809430.0,0.004437690720630568,0.7224157740632297,0.24238044055693514,0.03520378537983519
2015-08-01,1159794185,837304240,188.25249570896926,5.437590228166216,20.915452492116092,3769.0,3.25,1014682722.8084685,414104463.4393985,574747.0,193166.0,28254.0,130244436297.03632,631983641.0,476873325.0,368402991.0,1345.0,202.0,35.0,858.0,724.0,146.0161109115425,0.8502684710369249,107.4193876618119,0.8199777346541685,15.611680280847665,3.25,1742532441.0,124245444440.43758,0.014024920179953626,0.004678120656487388,5.147914816334536,-0.08141447377626232,1582.0,796167.0,0.004733931449055286,0.7218925175245897,0.2426199528490882,0.035487529626322116
2015-09-01,2192112803,1608980466,201.99986149617868,5.343968531782713,23.79992715228898,4104.0,3.25,1022425304.5030929,414784039.2196738,577239.0,194996.0,28664.0,131414123795.53323,636517862.0,479893692.0,371992604.0,1153.0,157.0,39.0,778.0,571.0,162.54492931262686,0.9627563096926518,107.88033647303375,0.7239019945676124,14.768710366617935,3.25,1976398105.0,125179427929.67427,0.01578852162601621,0.006389569168331109,5.101576199013476,-0.04633861732106048,1349.0,800899.0,0.0051242416334643945,0.7207388197513045,0.2434713990153565,0.035789781233339035
2015-10-01,1591725190,1162957672,196.4757562503613,5.372633700469363,21.69597321947264,4347.0,3.25,1030456137.0764736,417051736.45647824,579901.0,196748.0,28992.0,131975392848.45676,233486694.0,174789654.0,136428973.0,521.0,95.0,9.0,327.0,298.0,161.54079159563855,0.9601067432355442,109.89778284851562,0.7478248920044278,17.666340088919384,3.25,2044658441.0,126111176292.28497,0.01621314225363454,0.006532136831946776,5.040997504374401,-0.060578694639074726,625.0,805641.0,0.00539570354537567,0.7198007549268223,0.24421299313217673,0.03598625194100102
2015-11-01,1673971914,1228643712,195.93557049488226,5.355536319111742,22.11342602908211,4280.0,3.25,1031168809.1671095,416225590.7422209,579835.0,197483.0,29138.0,132618195953.28964,164619234.0,122830064.0,95888244.0,435.0,50.0,8.0,266.0,227.0,145.46599810504404,1.0645727030416783,108.55472208876826,0.8137110426174871,15.159889589802061,3.25,2067676288.0,127071904708.17683,0.016271702960213432,0.006349206493296388,5.011068966322149,-0.029928538052251596,493.0,806456.0,0.0053071711289890584,0.7189914886863016,0.244877587865922,0.03613092344777644
2015-12-01,2167130911,1595765763,202.89017537252045,5.396000335528415,22.43854131477524,5221.0,3.37,1029725494.269244,415938992.37062454,579449.0,198319.0,29347.0,133755601370.02039,267137710.0,202171364.0,150590551.0,617.0,117.0,21.0,403.0,352.0,141.91222002368528,1.5372145376903494,102.9861184451075,0.7991903024513138,14.903631596380839,3.37,2088566416.0,128045703152.35115,0.016311101150461763,0.005918514865988695,5.011001841892339,-6.71244298100504e-05,755.0,807115.0,0.0064687188318888885,0.7179261939128873,0.24571343612744156,0.03636036995967117
2016-01-01,1567632883,1142944132,197.82067975031117,5.544351631446353,17.465649389545245,3607.0,3.5,1024624604.1522968,415717629.648489,577347.0,198370.0,29499.0,134298609648.8681,308807271.0,231566315.0,183663576.0,663.0,102.0,19.0,429.0,355.0,152.68970740828874,1.0771052002167267,110.4206406446099,0.8114425366519054,16.71904166234899,3.5,2141035086.0,129029494357.46346,0.01659337732556305,0.006112916091281012,4.984556071011827,-0.026445770880512143,784.0,805216.0,0.004479543377180781,0.7170088522831141,0.2463562572030362,0.0366348905138497
2016-02-01,1837598862,1348978132,199.8279051611646,5.534832856845772,21.622175296057623,3698.0,3.5,1032437540.9722631,415881253.0632449,580095.0,200357.0,29884.0,135103770969.89584,384573688.0,288910118.0,218730785.0,723.0,102.0,28.0,463.0,390.0,167.58146257738707,0.6496125307281277,118.72633088661937,0.8135367136363544,15.689529884876515,3.5,2259488838.0,130038705417.8267,0.01737551008940029,0.006885865092859215,4.951227057902829,-0.033329013108998495,853.0,810336.0,0.004563539075149074,0.7158697133041109,0.24725175729573906,0.03687852940015006
2016-03-01,2224959314,1633411576,196.97394217969057,5.56027974993344,21.019612649869785,4194.0,3.5,1040238211.9714472,415815373.4148866,582814.0,202295.0,30265.0,136288492071.92441,464624903.0,350732110.0,269816448.0,829.0,112.0,25.0,528.0,439.0,173.3553479623303,1.1071945964539567,112.99045862467213,0.7208081287913182,28.177068375016187,3.5,2347892593.0,131066193971.1119,0.017913792427034964,0.006816914810321881,4.93315956147004,-0.018067496432788488,966.0,815374.0,0.0051436518701847254,0.7147811924343921,0.248100871501912,0.03711793606369592
2016-04-01,1991424100,1456208361,201.08374582440777,5.5027466682009125,20.757068958842066,3864.0,3.5,1032536616.7560846,414108791.6672031,576443.0,200490.0,30157.0,137247379555.16833,428683812.0,321700940.0,250126195.0,716.0,119.0,20.0,485.0,370.0,177.17406388003462,1.2356623513582814,120.38194742457902,0.7766707681296635,16.12339851489765,3.5,2435756478.0,132111184576.18108,0.018437170825574094,0.007009668229383214,4.903922508779883,-0.029237052690157306,855.0,807090.0,0.00478757015946177,0.7142239403288357,0.24841095788573764,0.03736510178542666
2016-05-01,2144854115,1572888817,204.29823206973683,5.486821844384508,23.075669721714384,3591.0,3.5,1032749165.2678585,412952589.6827969,574800.0,200553.0,30287.0,138359484504.90048,321527671.0,241666842.0,183031412.0,591.0,114.0,13.0,419.0,299.0,164.63052087474472,1.6691732371599692,112.82910297386549,0.7835083684979712,15.791866578617663,3.5,2487950119.0,133181160190.43785,0.01868094642997884,0.006983645364185038,4.896402828171051,-0.007519680608831791,718.0,805640.0,0.004457325852738196,0.7134700362444765,0.24893624944143786,0.037593714314085695
2016-06-01,2464564336,1807146648,204.73497251402245,5.500926348509816,19.679318483410853,3840.0,3.5,1032425912.0797257,411782237.150262,574111.0,201030.0,30411.0,139791622928.82077,273251005.0,204341512.0,157556645.0,624.0,117.0,9.0,397.0,353.0,152.13770950124,1.7476861306611347,114.17769274028397,0.8256739219091648,19.362245203939192,3.5,2501147853.0,134266369564.89656,0.018628252637687432,0.006536799351698609,4.894632231363516,-0.0017705968075345524,750.0,805552.0,0.004766917591912129,0.7126926629193397,0.24955558424533736,0.03775175283532286
2016-07-01,1765810418,1286849530,202.94594395240452,5.4594138895549325,18.417467308769723,3432.0,3.5,1031793761.6278523,409624489.4500049,573394.0,201548.0,30519.0,140525639585.19293,187579998.0,139731134.0,108029822.0,476.0,74.0,11.0,312.0,249.0,158.43636253515257,1.8601913521619984,110.5943685809276,0.749694533422447,14.150482123352939,3.5,2494258246.0,135135229127.42558,0.01845749818241728,0.006466302456267984,4.890846092522492,-0.0037861388410247443,561.0,805461.0,0.004260913936242723,0.7118830086124592,0.2502268887010048,0.03789010268653603
2016-08-01,2308024779,1698899749,206.76891703163122,5.431091300969953,19.974531977934195,3405.0,3.5,1038796544.0903136,408048051.1341277,575279.0,202841.0,30742.0,141794867820.10263,185320437.0,139760434.0,107749796.0,381.0,78.0,7.0,259.0,207.0,164.62293862718775,1.637575452393432,111.73006473255874,0.7794629606537724,13.48775872392371,3.5,2233605051.0,136097765087.68109,0.01641176877196329,0.0023868485920096622,4.862407560936801,-0.02843853158569054,466.0,808862.0,0.0042096179570804415,0.7112202081442818,0.25077330867317293,0.038006483182545354
2016-09-01,2719190115,2004791692,207.22957260860738,5.487045081969195,22.07609833672847,4010.0,3.5,1037190242.2437735,405610029.72157043,573589.0,202530.0,30703.0,143476867692.85886,137356566.0,103165890.0,76481058.0,325.0,53.0,7.0,207.0,178.0,146.28047912203306,1.9998091945066971,105.76711165528071,0.8508336404028302,11.885410554859218,3.5,1938093505.0,137102993745.79156,0.014136040738785768,-0.0016524808872304432,4.854579727861243,-0.007827833075558566,385.0,806822.0,0.004970117324515196,0.7109238468955978,0.2510219106568735,0.0380542424475287
2016-10-01,1672083757,1226213882,205.64422038040286,5.421555757837553,19.01344360107913,4064.0,3.5,1029973173.5004107,404860719.8073443,568516.0,201222.0,30630.0,144118978276.35846,105125000.0,78237597.0,58388144.0,263.0,40.0,6.0,181.0,128.0,154.04823374759096,2.0291663237317494,106.48287544471357,0.7290980340118364,11.973921709174384,3.5,1860052676.0,138114959198.1167,0.013467423708476636,-0.0027457185451579044,4.851692494837355,-0.002887233023887603,309.0,800368.0,0.00507766427443376,0.7103182536033424,0.2514118505487476,0.03826989584790996
2016-11-01,1877872938,1382672344,206.9400298221881,5.4687342844811795,21.490519737177234,4089.0,3.5,1029562068.0601257,403723981.8694529,566508.0,200812.0,30653.0,144967289146.29834,117427698.0,87795167.0,68013877.0,247.0,33.0,6.0,159.0,127.0,165.11474099616464,1.552690702516488,114.85189609173433,0.7429062307387653,17.565475748427044,3.5,1832178309.0,139144050297.5341,0.01316749300514267,-0.003104209955070762,4.81507220744126,-0.036620287396094575,286.0,797973.0,0.0051242335266982715,0.709933794752454,0.25165262483818374,0.03841358040936222
2016-12-01,2475150421,1828601818,209.97738175444812,5.459116338549996,19.45483799022815,4108.0,3.64,1028731537.644381,403178450.90922344,565276.0,200909.0,30731.0,146413708029.65396,119076200.0,89315245.0,68740917.0,252.0,41.0,2.0,163.0,132.0,149.35510777372957,2.4087809659274697,102.78881425163415,0.7888953096159599,16.468402087216848,3.64,1750328675.0,140198892519.17026,0.012484611280083163,-0.0038264898703785997,4.7488662497180725,-0.06620595772318794,295.0,796916.0,0.005154872031682135,0.709329465087914,0.2521081268289255,0.03856240808316058
2017-01-01,1795844891,1322530639,191.2641358278642,5.67252502242968,17.87937532796645,3982.0,3.75,1036601722.8178982,402773283.5063679,567819.0,202544.0,31001.0,147172951197.83606,127431600.0,95361445.0,76992767.0,329.0,55.0,5.0,225.0,164.0,151.89926362823147,2.4572531963294684,103.81571114335974,0.735478502805335,18.459057095584058,3.75,1643657866.0,141271754314.91757,0.011634723968501312,-0.00495865335706174,4.671622941810136,-0.07724330790793665,389.0,801364.0,0.004969027807588062,0.7085656455742958,0.25274906284784443,0.03868529157785975
2017-02-01,1706154564,1250570677,197.68193504946717,5.748792089712453,18.761060195481797,3901.0,3.75,1036554773.2168888,402063864.29306805,566100.0,202369.0,31089.0,147842550988.61917,141506910.0,105672315.0,79093432.0,338.0,49.0,6.0,205.0,188.0,158.51075768212965,1.6885007961723044,115.25452784752089,0.7966495119341894,15.833628486370397,3.75,1504020513.0,142333319316.47784,0.010566889890734673,-0.0068086201986656165,4.58752450652105,-0.08409843528908567,393.0,799558.0,0.004878945617453643,0.7080161789388637,0.2531010883513141,0.038882732709822176
2017-03-01,2569187089,1890601204,203.09227063261176,5.792369792945818,20.37821079444168,4347.0,3.88,1044330087.50937,401609221.8169366,568441.0,203811.0,31340.0,149367407990.1098,154732250.0,115519702.0,90743235.0,466.0,97.0,13.0,314.0,262.0,136.8984939428267,2.396142759732998,103.34421482769487,0.8015818699873329,17.15978295241513,3.88,1324947300.0,143423228976.32663,0.00923802447802019,-0.008675767949014774,4.50246702681332,-0.08505747970773037,576.0,803592.0,0.005409461517785145,0.707375135640972,0.2536249738673357,0.0389998904916923
2017-04-01,2169202912,1592588602,202.19515597349522,5.927951672116325,20.31260438350361,3626.0,4.0,1027477773.6746081,401046652.1403198,560359.0,201004.0,31011.0,150509133128.43518,138202400.0,102216596.0,71534615.0,372.0,36.0,5.0,223.0,190.0,149.942555209111,2.154836844092891,109.66444241015346,0.8331037079042083,14.07588387803583,4.0,1146355720.0,144528375107.43222,0.007931700049543073,-0.010505470776031022,4.447346467280201,-0.05512055953311901,413.0,792374.0,0.004576121881838627,0.7071900390472176,0.2536731391994185,0.03913682175336394
2017-05-01,2177583811,1591451622,200.70045580762263,5.947103152876075,18.279588405242787,3847.0,4.0,1027101881.3594465,401001055.21742773,558415.0,200804.0,31072.0,151659615058.07574,199338796.0,146043091.0,120060989.0,588.0,121.0,17.0,404.0,322.0,154.62823509641422,2.801813604375689,100.32294913879146,0.6915556476050685,19.607835039573096,4.0,1083385297.0,145636719320.1968,0.007438957029909948,-0.011241989400068892,4.390846226120375,-0.0565002411598261,726.0,790291.0,0.0048678271674611,0.706594153292901,0.25408868378862975,0.039317162918469276
2017-06-01,2415863121,1771648937,203.59269540337505,5.956263468248042,19.400251185836947,4113.0,4.13,1028308081.8380183,400836801.6323244,557621.0,200989.0,31145.0,153047170097.23773,123953151.0,93431110.0,73179693.0,343.0,64.0,5.0,220.0,192.0,142.72036525214722,3.34410284385861,95.3792381993185,0.7028867694211289,18.28156592567285,4.13,999008345.0,146741348250.89822,0.006807953974171591,-0.011820298663515841,4.3338135404015885,-0.05703268571878617,412.0,789755.0,0.005207944235870618,0.7060683376490178,0.2544953814790663,0.039436280871915974
2017-07-01,1973273598,1447523289,200.92221554772965,6.1139841569298685,18.423565329636563,3846.0,4.25,1027857924.9681137,399963493.32042295,556515.0,200933.0,31162.0,153992585770.26962,108084270.0,81999055.0,65576217.0,253.0,45.0,6.0,155.0,149.0,129.0296024548046,3.5999080347986525,86.80538790458132,0.6891410799131642,18.03175157237265,4.25,956554740.0,147863593766.3213,0.006469170102220749,-0.01198832808019653,4.298019574287079,-0.035793966114509246,304.0,788610.0,0.004876935367291817,0.7056910259824247,0.2547938778356856,0.039515096181889656
